timestamp,symbol,weighted_side
14000,RAINFOREST_RESIN,-1.0197535876533207e-05
14000,SQUID_INK,0.001649262419074451
14100,KELP,-0.0005304090586000809
14200,CROISSANTS,0.0003367423094326217
14300,JAMS,-0.0006333680982556771
14400,CROISSANTS,0.0003367423094326217
14400,JAMS,-0.0006154499417858627
14500,KELP,-0.00040533996642222534
14500,SQUID_INK,0.004223760036591255
14700,DJEMBES,-0.0002735690140619772
14700,KELP,-0.00033093011026498963
14700,SQUID_INK,0.0016851565783045125
14800,CROISSANTS,0.0003367423094326217
15000,CROISSANTS,0.0003367423094326217
15000,KELP,-0.00033093011026498963
15000,VOLCANIC_ROCK,-0.0015939992485260923
15000,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
15000,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
15000,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
15000,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
15000,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
15200,JAMS,-0.0006154499417858627
15200,KELP,-0.0007237886502867539
15200,MAGNIFICENT_MACARONS,0.07267570950653131
15200,SQUID_INK,0.003623891993334541
15300,RAINFOREST_RESIN,-2.776155520276314e-05
15500,KELP,-0.0003184486838645285
15500,SQUID_INK,0.00197462957426009
15800,CROISSANTS,0.0003167802367029365
16100,KELP,-0.0003184486838645285
16100,SQUID_INK,0.00197462957426009
16200,DJEMBES,-0.00025682332044087695
16200,PICNIC_BASKET2,0.000711768150950857
16300,KELP,-0.00033093011026498963
16300,RAINFOREST_RESIN,1.0257184681796445e-05
16300,SQUID_INK,0.0016851565783045125
16400,KELP,-0.0011686793314057752
16400,RAINFOREST_RESIN,-1.0197535876533207e-05
16400,SQUID_INK,0.0006030271778692345
16500,MAGNIFICENT_MACARONS,0.07267570950653131
16600,RAINFOREST_RESIN,-1.0197535876533207e-05
16700,DJEMBES,-0.00025682332044087695
16700,KELP,-0.00033093011026498963
16700,RAINFOREST_RESIN,1.0257184681796445e-05
16700,SQUID_INK,0.0016851565783045125
16900,CROISSANTS,0.0003167802367029365
17300,RAINFOREST_RESIN,-1.0197535876533207e-05
17300,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
17300,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
17300,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
17300,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
17300,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
17900,KELP,-0.00033093011026498963
17900,MAGNIFICENT_MACARONS,0.07267570950653131
17900,SQUID_INK,0.0016851565783045125
17900,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
17900,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
17900,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
17900,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
17900,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
18000,KELP,-0.00033093011026498963
18000,SQUID_INK,0.0016851565783045125
18200,RAINFOREST_RESIN,-1.0197535876533207e-05
18500,RAINFOREST_RESIN,1.0257184681796445e-05
18600,KELP,-0.00040533996642222534
18600,SQUID_INK,0.001649262419074451
18700,KELP,-0.00033093011026498963
18800,DJEMBES,-0.0002735690140619772
19000,CROISSANTS,0.0003367423094326217
19000,KELP,-0.00033093011026498963
19000,SQUID_INK,0.0016851565783045125
19100,KELP,-0.0008190399559368173
19100,SQUID_INK,0.001649262419074451
19200,KELP,-0.00033093011026498963
19200,SQUID_INK,0.0016851565783045125
19300,KELP,-0.0005843396657028876
19300,RAINFOREST_RESIN,3.0033680971946406e-05
19300,SQUID_INK,0.0006030271778692345
19400,RAINFOREST_RESIN,-1.0197535876533207e-05
19400,SQUID_INK,0.001649262419074451
19400,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
19400,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
19400,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
19400,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
19400,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
19500,KELP,-0.0008190399559368173
19500,SQUID_INK,0.001649262419074451
19600,DJEMBES,-0.0002735690140619772
19700,KELP,-0.001232739945451409
19700,SQUID_INK,0.003298524838148902
19900,CROISSANTS,0.0003367423094326217
19900,RAINFOREST_RESIN,-1.0197535876533207e-05
20000,DJEMBES,-0.0002735690140619772
20000,KELP,-0.00033093011026498963
20000,SQUID_INK,0.0016851565783045125
20100,KELP,-0.00033093011026498963
20100,SQUID_INK,0.0016851565783045125
20300,CROISSANTS,0.0003167802367029365
20300,KELP,-0.00040533996642222534
20300,RAINFOREST_RESIN,1.0257184681796445e-05
20300,SQUID_INK,0.001649262419074451
20300,VOLCANIC_ROCK,-0.0015939992485260923
20500,MAGNIFICENT_MACARONS,0.0523933685468178
20800,JAMS,-0.0006333680982556771
21000,PICNIC_BASKET1,-0.0008056560508966142
21000,PICNIC_BASKET2,0.00021376208535573175
21000,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
21000,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
21000,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
21000,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
21000,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
21100,DJEMBES,-0.0002735690140619772
21300,KELP,-0.00033093011026498963
21300,RAINFOREST_RESIN,1.0257184681796445e-05
21300,SQUID_INK,0.0016851565783045125
21300,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
21300,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
21300,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
21300,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
21300,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
21400,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
21400,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
21400,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
21400,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
21600,CROISSANTS,0.0003367423094326217
21600,RAINFOREST_RESIN,-1.0197535876533207e-05
21700,DJEMBES,-0.00025682332044087695
21700,KELP,-0.00033093011026498963
21700,SQUID_INK,0.0016851565783045125
21800,CROISSANTS,0.0003167802367029365
21800,DJEMBES,-0.00025682332044087695
21800,KELP,-0.00016696868840825966
21900,KELP,-0.00040533996642222534
21900,SQUID_INK,0.001649262419074451
22000,KELP,-0.00040533996642222534
22000,SQUID_INK,0.001649262419074451
22100,DJEMBES,-0.00025682332044087695
22200,RAINFOREST_RESIN,-2.776155520276314e-05
22200,VOLCANIC_ROCK,-0.0015939992485260923
22400,JAMS,-0.0006333680982556771
22400,MAGNIFICENT_MACARONS,0.07267570950653131
22500,RAINFOREST_RESIN,-1.657890404489519e-05
22600,KELP,-0.0003339373768165193
22600,SQUID_INK,0.0035959644663541078
22700,KELP,-0.00040533996642222534
22700,RAINFOREST_RESIN,1.0257184681796445e-05
22700,SQUID_INK,0.001649262419074451
22800,VOLCANIC_ROCK_VOUCHER_10000,0.16198940056169508
22800,VOLCANIC_ROCK_VOUCHER_10250,0.31894999575431715
22800,VOLCANIC_ROCK_VOUCHER_10500,0.3037945722624537
22800,VOLCANIC_ROCK_VOUCHER_9500,-0.0019271171300180758
22800,VOLCANIC_ROCK_VOUCHER_9750,0.02168075818091406
22900,DJEMBES,-0.00025682332044087695
23100,JAMS,-0.0006154499417858627
23200,DJEMBES,-0.00025682332044087695
23400,RAINFOREST_RESIN,-1.0197535876533207e-05
23600,DJEMBES,-0.00025682332044087695
23600,JAMS,-0.0006333680982556771
23600,VOLCANIC_ROCK,-0.0015939992485260923
23700,KELP,-0.00033093011026498963
23700,SQUID_INK,0.0016851565783045125
23900,PICNIC_BASKET1,-0.000847291717708402
23900,PICNIC_BASKET2,0.0001279731718464462
23900,RAINFOREST_RESIN,1.0190199021693078e-05
24000,JAMS,-0.0006333680982556771
24000,RAINFOREST_RESIN,3.0033680971946406e-05
24100,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
24100,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
24100,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
24100,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
24100,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
24300,DJEMBES,-0.00025682332044087695
24300,RAINFOREST_RESIN,-1.0197535876533207e-05
24400,CROISSANTS,0.0003367423094326217
24400,DJEMBES,-0.00025682332044087695
24400,KELP,-0.00040533996642222534
24400,SQUID_INK,0.001649262419074451
24600,JAMS,-0.0006333680982556771
24900,DJEMBES,-0.0002735690140619772
25100,PICNIC_BASKET1,-0.0008056560508966142
25100,PICNIC_BASKET2,0.00021376208535573175
25400,PICNIC_BASKET1,-0.0009896477111136462
25400,PICNIC_BASKET2,0.0001867247387366199
25500,DJEMBES,-0.00025682332044087695
25600,DJEMBES,-0.00025682332044087695
25700,MAGNIFICENT_MACARONS,0.07285394822699802
25800,CROISSANTS,0.0003167802367029365
25800,JAMS,-0.0006154499417858627
25800,KELP,-0.00040533996642222534
25800,SQUID_INK,0.001649262419074451
25800,VOLCANIC_ROCK,-0.0015939992485260923
26100,SQUID_INK,0.001649262419074451
26400,PICNIC_BASKET1,-0.0018369394288220483
26400,PICNIC_BASKET2,0.000711768150950857
26400,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
26400,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
26400,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
26400,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
26400,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
26700,RAINFOREST_RESIN,1.0257184681796445e-05
26700,SQUID_INK,0.001649262419074451
26800,CROISSANTS,0.0003367423094326217
26800,KELP,-0.00033093011026498963
26800,SQUID_INK,0.0016851565783045125
26900,JAMS,-0.0006333680982556771
27100,KELP,-0.00033093011026498963
27100,SQUID_INK,0.0016851565783045125
27100,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
27100,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
27100,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
27100,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
27100,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
27500,JAMS,-0.0006333680982556771
27500,RAINFOREST_RESIN,-1.0197535876533207e-05
27600,KELP,-0.00023460266673448247
27600,SQUID_INK,0.0016620010560543298
27700,RAINFOREST_RESIN,-1.657890404489519e-05
27800,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
27800,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
27800,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
27800,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
27800,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
27900,CROISSANTS,0.0003367423094326217
28000,DJEMBES,-0.0002735690140619772
28000,VOLCANIC_ROCK,-0.0015939992485260923
28100,RAINFOREST_RESIN,1.0257184681796445e-05
28200,SQUID_INK,0.0016851565783045125
28400,RAINFOREST_RESIN,-1.657890404489519e-05
28600,KELP,-0.0007237886502867539
28600,SQUID_INK,0.003623891993334541
28700,RAINFOREST_RESIN,1.0257184681796445e-05
28800,KELP,-0.00040533996642222534
28800,SQUID_INK,0.001649262419074451
29100,KELP,-0.00033093011026498963
29100,MAGNIFICENT_MACARONS,0.0523933685468178
29100,RAINFOREST_RESIN,-4.843406515589292e-05
29300,VOLCANIC_ROCK,-0.0015939992485260923
29500,JAMS,-0.0006154499417858627
29500,KELP,-0.00023460266673448247
29500,SQUID_INK,0.0016620010560543298
29500,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
29500,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
29500,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
29500,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
29500,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
29700,DJEMBES,-0.00025682332044087695
29800,KELP,-0.0003184486838645285
29800,SQUID_INK,0.00197462957426009
29900,KELP,-0.0004136999895145919
29900,SQUID_INK,0.0025744976175168044
29900,VOLCANIC_ROCK,-0.0015939992485260923
30000,JAMS,-0.0006154499417858627
30000,SQUID_INK,0.0025744976175168044
30100,JAMS,-0.0006154499417858627
30100,KELP,-0.00040533996642222534
30100,SQUID_INK,0.001649262419074451
30200,VOLCANIC_ROCK,-0.0015939992485260923
30300,KELP,-0.00033093011026498963
30300,SQUID_INK,0.0016851565783045125
30400,RAINFOREST_RESIN,1.0257184681796445e-05
30500,RAINFOREST_RESIN,3.0033680971946406e-05
30700,VOLCANIC_ROCK_VOUCHER_10000,0.06044644696009153
30700,VOLCANIC_ROCK_VOUCHER_9500,0.004266847992372049
30700,VOLCANIC_ROCK_VOUCHER_9750,0.026348797668589732
30800,CROISSANTS,0.0003367423094326217
30800,JAMS,-0.0006333680982556771
30800,RAINFOREST_RESIN,5.413852575537318e-05
30900,DJEMBES,-0.0002735690140619772
30900,JAMS,-0.0006154499417858627
31000,DJEMBES,-0.0002735690140619772
31000,JAMS,-0.0006333680982556771
31200,DJEMBES,-0.00025682332044087695
31200,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
31200,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
31200,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
31200,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
31300,KELP,-0.00033093011026498963
31300,SQUID_INK,0.0016851565783045125
31400,RAINFOREST_RESIN,3.0033680971946406e-05
31600,DJEMBES,-0.0002735690140619772
31700,DJEMBES,-0.0002735690140619772
31700,KELP,-0.00033093011026498963
31700,SQUID_INK,0.0016851565783045125
31800,VOLCANIC_ROCK_VOUCHER_10000,0.16198940056169508
31800,VOLCANIC_ROCK_VOUCHER_10250,0.31894999575431715
31800,VOLCANIC_ROCK_VOUCHER_10500,0.3037945722624537
31800,VOLCANIC_ROCK_VOUCHER_9500,-0.0019271171300180758
31800,VOLCANIC_ROCK_VOUCHER_9750,0.02168075818091406
32000,KELP,-0.00040533996642222534
32000,SQUID_INK,0.001649262419074451
32200,KELP,-0.00040533996642222534
32200,SQUID_INK,0.001649262419074451
32300,DJEMBES,-0.00025682332044087695
32400,JAMS,-0.0006333680982556771
32400,PICNIC_BASKET1,-0.0009896477111136462
32400,PICNIC_BASKET2,0.0001867247387366199
32500,DJEMBES,-0.00025682332044087695
32500,RAINFOREST_RESIN,-1.657890404489519e-05
32600,CROISSANTS,0.0003367423094326217
32600,VOLCANIC_ROCK_VOUCHER_10000,0.06044644696009153
32600,VOLCANIC_ROCK_VOUCHER_9500,0.004266847992372049
32600,VOLCANIC_ROCK_VOUCHER_9750,0.026348797668589732
32800,VOLCANIC_ROCK,-0.0015939992485260923
32900,KELP,-0.00040533996642222534
32900,SQUID_INK,0.001649262419074451
33100,KELP,-0.00040533996642222534
33100,SQUID_INK,0.001649262419074451
33200,CROISSANTS,0.0003367423094326217
33200,DJEMBES,-0.00025682332044087695
33200,SQUID_INK,0.001649262419074451
33300,DJEMBES,-0.00025682332044087695
33400,RAINFOREST_RESIN,-1.0197535876533207e-05
33600,KELP,-0.00033093011026498963
33600,PICNIC_BASKET1,-0.0008056560508966142
33600,PICNIC_BASKET2,0.00021376208535573175
33600,SQUID_INK,0.0016851565783045125
33800,JAMS,-0.0006154499417858627
34000,RAINFOREST_RESIN,1.0257184681796445e-05
34100,RAINFOREST_RESIN,1.0257184681796445e-05
34500,SQUID_INK,0.001649262419074451
34600,RAINFOREST_RESIN,-5.863160103242613e-05
34700,CROISSANTS,0.0003167802367029365
34700,RAINFOREST_RESIN,2.051436936359289e-05
34800,KELP,-0.0009441090481146728
34800,SQUID_INK,0.002244531171619758
34800,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
34800,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
34800,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
34800,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
34800,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
35100,JAMS,-0.0006154499417858627
35200,JAMS,-0.0006154499417858627
35200,KELP,-0.00040533996642222534
35200,SQUID_INK,0.001649262419074451
35300,RAINFOREST_RESIN,-1.0197535876533207e-05
35400,CROISSANTS,0.0003167802367029365
35400,MAGNIFICENT_MACARONS,0.07285394822699802
35400,RAINFOREST_RESIN,1.0257184681796445e-05
35400,VOLCANIC_ROCK,-0.0015939992485260923
35500,JAMS,-0.0006333680982556771
35600,VOLCANIC_ROCK_VOUCHER_10000,0.08017378456630504
35600,VOLCANIC_ROCK_VOUCHER_10250,0.1589281621474336
35600,VOLCANIC_ROCK_VOUCHER_10500,0.1519353824008164
35600,VOLCANIC_ROCK_VOUCHER_9500,-0.0020034876686717464
35600,VOLCANIC_ROCK_VOUCHER_9750,0.009695305558639386
35800,JAMS,-0.0006333680982556771
35900,JAMS,-0.0006154499417858627
36000,JAMS,-0.0006333680982556771
36000,RAINFOREST_RESIN,-1.0197535876533207e-05
36000,VOLCANIC_ROCK,-0.0006996868102457981
36100,DJEMBES,-0.0002735690140619772
36700,RAINFOREST_RESIN,-1.0197535876533207e-05
36800,VOLCANIC_ROCK_VOUCHER_10000,0.16198940056169508
36800,VOLCANIC_ROCK_VOUCHER_10250,0.31894999575431715
36800,VOLCANIC_ROCK_VOUCHER_10500,0.3037945722624537
36800,VOLCANIC_ROCK_VOUCHER_9500,-0.0019271171300180758
36800,VOLCANIC_ROCK_VOUCHER_9750,0.02168075818091406
36900,KELP,-0.00040533996642222534
36900,SQUID_INK,0.0025744976175168044
37000,CROISSANTS,0.0003167802367029365
37000,PICNIC_BASKET1,-0.0008056560508966142
37000,PICNIC_BASKET2,0.00021376208535573175
37300,JAMS,-0.0006333680982556771
37300,PICNIC_BASKET1,-0.0008056560508966142
37300,PICNIC_BASKET2,0.00021376208535573175
37300,RAINFOREST_RESIN,1.0257184681796445e-05
37400,CROISSANTS,0.0003367423094326217
37700,RAINFOREST_RESIN,-1.657890404489519e-05
37700,SQUID_INK,0.0016851565783045125
37800,JAMS,-0.0006333680982556771
37800,KELP,-0.00040533996642222534
37800,SQUID_INK,0.001649262419074451
37900,KELP,-0.00040533996642222534
37900,RAINFOREST_RESIN,1.0257184681796445e-05
37900,SQUID_INK,0.001649262419074451
38100,RAINFOREST_RESIN,1.0257184681796445e-05
